seed,evaluation_batch,initial_theta,initial_theta_dot,step,state_cos_theta,state_sin_theta,state_theta_dot,theta_wrapped,upright,stable_upright,action,torque,reward,evaluation_total_reward
11,0,3.1415927410125732,0.0,0,-0.9999999403953552,-8.742277657347586e-08,0.0,-3.1415925661670117,0,0,6,2.0,-1.997174859046936,1970.265625
11,0,3.1415927410125732,0.0,1,-0.9998874664306641,-0.014999628998339176,0.2999999225139618,-3.126592461584158,0,0,6,2.0,-1.9907729625701904,1970.265625
11,0,3.1415927410125732,0.0,2,-0.9990127682685852,-0.04442310705780983,0.5887501835823059,-3.0971549209912017,0,0,6,2.0,-1.9823311567306519,1970.265625
11,0,3.1415927410125732,0.0,3,-0.9961996674537659,-0.08709880709648132,0.8554328680038452,-3.0543833430929626,0,0,6,2.0,-1.968581199645996,1970.265625
11,0,3.1415927410125732,0.0,4,-0.9899752140045166,-0.14124079048633575,1.0901087522506714,-2.9998779873766943,0,0,6,2.0,-1.946131706237793,1970.265625
11,0,3.1415927410125732,0.0,5,-0.978872537612915,-0.20447136461734772,1.2841781377792358,-2.935669020293343,0,0,6,2.0,-1.912207841873169,1970.265625
11,0,3.1415927410125732,0.0,6,-0.9617528915405273,-0.27391842007637024,1.430824637413025,-2.864127713232024,0,0,6,2.0,-1.8653045892715454,1970.265625
11,0,3.1415927410125732,0.0,7,-0.9380856156349182,-0.3464033305644989,1.525385856628418,-2.7878583091393536,0,0,0,-2.0,-1.8297338485717773,1970.265625
11,0,3.1415927410125732,0.0,8,-0.9202749729156494,-0.3912722170352936,0.965583324432373,-2.739579029475155,0,0,0,-2.0,-1.8217535018920898,1970.265625
11,0,3.1415927410125732,0.0,9,-0.9128358960151672,-0.40832650661468506,0.3721291422843933,-2.7209726148238245,0,0,0,-2.0,-1.845507264137268,1970.265625
11,0,3.1415927410125732,0.0,10,-0.9175530672073364,-0.3976132571697235,-0.23411571979522705,-2.732678467770577,0,0,0,-2.0,-1.8983378410339355,1970.265625
11,0,3.1415927410125732,0.0,11,-0.9333009719848633,-0.35909491777420044,-0.8323256969451904,-2.774294679689631,0,0,0,-2.0,-1.9709986448287964,1970.265625
11,0,3.1415927410125732,0.0,12,-0.9561555981636047,-0.29285895824432373,-1.4016468524932861,-2.844377108322398,0,0,0,-2.0,-2.0486204624176025,1970.265625
11,0,3.1415927410125732,0.0,13,-0.9798372387886047,-0.19979722797870636,-1.9212911128997803,-2.9404416763360213,0,0,0,-2.0,-2.1126835346221924,1970.265625
11,0,3.1415927410125732,0.0,14,-0.9965910315513611,-0.08250012993812561,-2.3711390495300293,-3.0589986476294357,0,0,0,-2.0,-2.090040683746338,1970.265625
11,0,3.1415927410125732,0.0,15,-0.9985392689704895,0.05403047055006027,-2.7330141067504883,3.087535859004267,0,0,0,-2.0,-1.977394700050354,1970.265625
11,0,3.1415927410125732,0.0,16,-0.9793285131454468,0.20227596163749695,-2.9924912452697754,2.9379112759263357,0,0,0,-2.0,-1.8954110145568848,1970.265625
11,0,3.1415927410125732,0.0,17,-0.9356427192687988,0.35294848680496216,-3.14078426361084,2.780872107330249,0,0,0,-2.0,-1.7615834474563599,1970.265625
11,0,3.1415927410125732,0.0,18,-0.8680554628372192,0.4964672029018402,-3.176072835922241,2.622068410886283,0,0,0,-2.0,-1.5845134258270264,1970.265625
11,0,3.1415927410125732,0.0,19,-0.7808878421783447,0.6246711611747742,-3.103722333908081,2.466882253152384,0,0,0,-2.0,-1.3790638446807861,1970.265625
11,0,3.1415927410125732,0.0,20,-0.681144654750824,0.7321488261222839,-2.9352190494537354,2.320121270708368,0,0,0,-2.0,-1.1629477739334106,1970.265625
11,0,3.1415927410125732,0.0,21,-0.5769743919372559,0.8167621493339539,-2.6861073970794678,2.1858158069340217,0,0,0,-2.0,-0.9534235000610352,1970.265625
11,0,3.1415927410125732,0.0,22,-0.47621265053749084,0.8793300986289978,-2.3735358715057373,2.067138930195252,0,0,2,-0.1,-0.7836979031562805,1970.265625
11,0,3.1415927410125732,0.0,23,-0.39850905537605286,0.9171643257141113,-1.7290382385253906,1.9806870240296073,0,0,2,-0.1,-0.683845043182373,1970.265625
11,0,3.1415927410125732,0.0,24,-0.34954217076301575,0.9369205832481384,-1.0561649799346924,1.92787874977737,0,0,2,-0.1,-0.6566004753112793,1970.265625
11,0,3.1415927410125732,0.0,25,-0.3322222828865051,0.9432010650634766,-0.368474543094635,1.909455053013497,0,0,6,2.0,-0.7484142780303955,1970.265625
11,0,3.1415927410125732,0.0,26,-0.3621794283390045,0.9321083426475525,0.6389263272285461,1.9414013509536099,0,0,6,2.0,-0.9462213516235352,1970.265625
11,0,3.1415927410125732,0.0,27,-0.4372202157974243,0.8993544578552246,1.638007640838623,2.023301813757394,0,0,6,2.0,-1.2388473749160767,1970.265625
11,0,3.1415927410125732,0.0,28,-0.5506407618522644,0.8347422480583191,2.6125235557556152,2.153928029941447,0,0,6,2.0,-1.5956108570098877,1970.265625
11,0,3.1415927410125732,0.0,29,-0.6889654397964478,0.7247941493988037,3.5385801792144775,2.330857054905784,0,0,6,2.0,-1.9656578302383423,1970.265625
11,0,3.1415927410125732,0.0,30,-0.8300344347953796,0.5577120184898376,4.382175922393799,2.5499658565664873,0,0,6,2.0,-2.2794220447540283,1970.265625
11,0,3.1415927410125732,0.0,31,-0.9438818097114563,0.33028337359428406,5.100460052490234,2.804988868799511,0,0,6,2.0,-2.4612863063812256,1970.265625
11,0,3.1415927410125732,0.0,32,-0.9985317587852478,0.05416855216026306,5.648172378540039,3.0873975733058,0,0,6,2.0,-2.2072880268096924,1970.265625
11,0,3.1415927410125732,0.0,33,-0.9700778722763062,-0.24279382824897766,5.98879861831665,-2.896347821978445,0,0,6,2.0,-1.9286932945251465,1970.265625
11,0,3.1415927410125732,0.0,34,-0.8522212505340576,-0.5231814384460449,6.106703281402588,-2.5910128116376043,0,0,6,2.0,-1.533380389213562,1970.265625
