seed,evaluation_batch,initial_theta,initial_theta_dot,step,state_cos_theta,state_sin_theta,state_theta_dot,theta_wrapped,upright,stable_upright,action,torque,reward,evaluation_total_reward
0,0,3.1415927410125732,0.0,0,-0.9999999403953552,-8.742277657347586e-08,0.0,-3.1415925661670117,0,0,6,2.0,-1.997174859046936,1822.5126953125
0,0,3.1415927410125732,0.0,1,-0.9998874664306641,-0.014999628998339176,0.2999999225139618,-3.126592461584158,0,0,6,2.0,-1.9907729625701904,1822.5126953125
0,0,3.1415927410125732,0.0,2,-0.9990127682685852,-0.04442310705780983,0.5887501835823059,-3.0971549209912017,0,0,6,2.0,-1.9823311567306519,1822.5126953125
0,0,3.1415927410125732,0.0,3,-0.9961996674537659,-0.08709880709648132,0.8554328680038452,-3.0543833430929626,0,0,6,2.0,-1.968581199645996,1822.5126953125
0,0,3.1415927410125732,0.0,4,-0.9899752140045166,-0.14124079048633575,1.0901087522506714,-2.9998779873766943,0,0,6,2.0,-1.946131706237793,1822.5126953125
0,0,3.1415927410125732,0.0,5,-0.978872537612915,-0.20447136461734772,1.2841781377792358,-2.935669020293343,0,0,6,2.0,-1.912207841873169,1822.5126953125
0,0,3.1415927410125732,0.0,6,-0.9617528915405273,-0.27391842007637024,1.430824637413025,-2.864127713232024,0,0,6,2.0,-1.8653045892715454,1822.5126953125
0,0,3.1415927410125732,0.0,7,-0.9380856156349182,-0.3464033305644989,1.525385856628418,-2.7878583091393536,0,0,6,2.0,-1.8056198358535767,1822.5126953125
0,0,3.1415927410125732,0.0,8,-0.9081244468688965,-0.4187002182006836,1.565583348274231,-2.70957906125802,0,0,6,2.0,-1.7351722717285156,1822.5126953125
0,0,3.1415927410125732,0.0,9,-0.8729438781738281,-0.4878205955028534,1.5515581369400024,-2.6320012473004115,0,0,6,2.0,-1.6575950384140015,1822.5126953125
0,0,3.1415927410125732,0.0,10,-0.8343322277069092,-0.5512619018554688,1.4856927394866943,-2.557716684586213,0,0,6,2.0,-1.577675461769104,1822.5126953125
0,0,3.1415927410125732,0.0,11,-0.7945753931999207,-0.6071653962135315,1.372246265411377,-2.4891043421967685,0,0,6,2.0,-1.5007575750350952,1822.5126953125
0,0,3.1415927410125732,0.0,12,-0.7561857104301453,-0.6543570160865784,1.216872215270996,-2.428260616248111,0,0,6,2.0,-1.4321433305740356,1822.5126953125
0,0,3.1415927410125732,0.0,13,-0.7216334342956543,-0.6922752857208252,1.02610445022583,-2.3769553286603724,0,0,6,2.0,-1.3765865564346313,1822.5126953125
0,0,3.1415927410125732,0.0,14,-0.693123996257782,-0.7208183407783508,0.8068979978561401,-2.336610379087519,0,0,6,2.0,-1.3379290103912354,1822.5126953125
0,0,3.1415927410125732,0.0,15,-0.6724395751953125,-0.7401519417762756,0.5662842392921448,-2.308296300859031,0,0,6,2.0,-1.3188751935958862,1822.5126953125
0,0,3.1415927410125732,0.0,16,-0.660843014717102,-0.75052410364151,0.3111703097820282,-2.2927378027327094,0,0,6,2.0,-1.320875644683838,1822.5126953125
0,0,3.1415927410125732,0.0,17,-0.659029483795166,-0.7521170377731323,0.04827725887298584,-2.29032402210727,0,0,6,2.0,-1.3440747261047363,1822.5126953125
0,0,3.1415927410125732,0.0,18,-0.6671067476272583,-0.7449620962142944,-0.21581050753593445,-2.301114597579568,0,0,6,2.0,-1.3873010873794556,1822.5126953125
0,0,3.1415927410125732,0.0,19,-0.6845928430557251,-0.7289256453514099,-0.4745320975780487,-2.324841327840175,0,0,2,-0.1,-1.4795011281967163,1822.5126953125
0,0,3.1415927410125732,0.0,20,-0.7214238047599792,-0.692493736743927,-1.0362263917922974,-2.3766525657116255,0,0,2,-0.1,-1.6109949350357056,1822.5126953125
0,0,3.1415927410125732,0.0,21,-0.7735260128974915,-0.6337645053863525,-1.570596694946289,-2.4551823808047826,0,0,2,-0.1,-1.763235330581665,1822.5126953125
0,0,3.1415927410125732,0.0,22,-0.8346141576766968,-0.5508349537849426,-2.060920000076294,-2.5582283184230286,0,0,0,-2.0,-1.9558167457580566,1822.5126953125
0,0,3.1415927410125732,0.0,23,-0.9027560949325562,-0.4301527142524719,-2.7740461826324463,-2.6969307010290082,0,0,0,-2.0,-2.129232883453369,1822.5126953125
