seed,evaluation_batch,initial_theta,initial_theta_dot,step,state_cos_theta,state_sin_theta,state_theta_dot,theta_wrapped,upright,stable_upright,action,torque,reward,evaluation_total_reward
1,0,3.1415927410125732,0.0,0,-0.9999999403953552,-8.742277657347586e-08,0.0,-3.1415925661670117,0,0,0,-2.0,-1.997174859046936,1791.6763916015625
1,0,3.1415927410125732,0.0,1,-0.9998874664306641,0.014999454841017723,-0.30000007152557373,3.126592635721893,0,0,0,-2.0,-1.9907729625701904,1791.6763916015625
1,0,3.1415927410125732,0.0,2,-0.9990127682685852,0.0444229319691658,-0.5887504816055298,3.097155095907007,0,0,0,-2.0,-1.9823311567306519,1791.6763916015625
1,0,3.1415927410125732,0.0,3,-0.9961996674537659,0.087098628282547,-0.8554332852363586,3.0543835212273507,0,0,0,-2.0,-1.968580961227417,1791.6763916015625
1,0,3.1415927410125732,0.0,4,-0.9899752140045166,0.14124085009098053,-1.0901093482971191,2.999877928369567,0,0,0,-2.0,-1.9461315870285034,1791.6763916015625
1,0,3.1415927410125732,0.0,5,-0.9788724780082703,0.2044714242219925,-1.2841787338256836,2.9356689497605455,0,0,0,-2.0,-1.9122077226638794,1791.6763916015625
1,0,3.1415927410125732,0.0,6,-0.9617528915405273,0.273918479681015,-1.430825114250183,2.8641276559070814,0,0,0,-2.0,-1.8653044700622559,1791.6763916015625
1,0,3.1415927410125732,0.0,7,-0.9380856156349182,0.3464033901691437,-1.5253862142562866,2.787858253225089,0,0,5,0.5,-1.8162904977798462,1791.6763916015625
1,0,3.1415927410125732,0.0,8,-0.9158150553703308,0.401600182056427,-1.1905837059020996,2.72832918203781,0,0,5,0.5,-1.783937692642212,1791.6763916015625
1,0,3.1415927410125732,0.0,9,-0.8987075686454773,0.4385482966899872,-0.8143835663795471,2.687609917475918,0,0,5,0.5,-1.7707098722457886,1791.6763916015625
1,0,3.1415927410125732,0.0,10,-0.8895183801651001,0.4568993151187897,-0.4104723632335663,2.667086372898535,0,0,6,2.0,-1.7998700141906738,1791.6763916015625
1,0,3.1415927410125732,0.0,11,-0.8947629332542419,0.446541428565979,0.23220214247703552,2.678696397560265,0,0,6,2.0,-1.8597486019134521,1791.6763916015625
1,0,3.1415927410125732,0.0,12,-0.9132760763168335,0.4073410928249359,0.8671082258224487,2.7220518734699377,0,0,6,2.0,-1.9440358877182007,1791.6763916015625
1,0,3.1415927410125732,0.0,13,-0.9407672882080078,0.33905288577079773,1.472614049911499,2.7956826764424836,0,0,6,2.0,-2.0362415313720703,1791.6763916015625
1,0,3.1415927410125732,0.0,14,-0.9702427983283997,0.2421339750289917,2.0269036293029785,2.897027974110018,0,0,6,2.0,-2.1154608726501465,1791.6763916015625
1,0,3.1415927410125732,0.0,15,-0.9929112195968628,0.11885792762041092,2.5085041522979736,3.0224530704989214,0,0,6,2.0,-2.1339993476867676,1791.6763916015625
1,0,3.1415927410125732,0.0,16,-0.9996686577796936,-0.025740012526512146,2.8976476192474365,-3.1158497975421757,0,0,6,2.0,-1.9915574789047241,1791.6763916015625
1,0,3.1415927410125732,0.0,17,-0.9829986691474915,-0.18361236155033112,3.178342580795288,-2.956932605036966,0,0,6,2.0,-1.9096648693084717,1791.6763916015625
1,0,3.1415927410125732,0.0,18,-0.9387912154197693,-0.3444865345954895,3.3406333923339844,-2.7899008515974693,0,0,6,2.0,-1.7686784267425537,1791.6763916015625
1,0,3.1415927410125732,0.0,19,-0.8674187660217285,-0.4975787401199341,3.3822684288024902,-2.620787435423073,0,0,6,2.0,-1.578016757965088,1791.6763916015625
1,0,3.1415927410125732,0.0,20,-0.7736216187477112,-0.6336477398872375,3.309084415435791,-2.455333293565181,0,0,5,0.5,-1.359380841255188,1791.6763916015625
1,0,3.1415927410125732,0.0,21,-0.6736189126968384,-0.7390788197517395,2.908848524093628,-2.309890800337821,0,0,2,-0.1,-1.1617707014083862,1791.6763916015625
1,0,3.1415927410125732,0.0,22,-0.5827572345733643,-0.8126462697982788,2.3395392894744873,-2.1929138312769494,0,0,3,0.0,-1.0074198246002197,1791.6763916015625
1,0,3.1415927410125732,0.0,23,-0.5103699564933777,-0.8599548935890198,1.7300546169281006,-2.1064112929472265,0,0,3,0.0,-0.9106180667877197,1791.6763916015625
1,0,3.1415927410125732,0.0,24,-0.46298542618751526,-0.8863658308982849,1.0850884914398193,-2.0521567670174368,0,0,0,-2.0,-0.9164270162582397,1791.6763916015625
1,0,3.1415927410125732,0.0,25,-0.45764487981796265,-0.8891350030899048,0.12031418085098267,-2.0461409658853493,0,0,0,-2.0,-1.0220462083816528,1791.6763916015625
1,0,3.1415927410125732,0.0,26,-0.49485811591148376,-0.8689737319946289,-0.8465370535850525,-2.0884679010476495,0,0,0,-2.0,-1.223067045211792,1791.6763916015625
1,0,3.1415927410125732,0.0,27,-0.5708862543106079,-0.8210291266441345,-1.7982673645019531,-2.1783812406891085,0,0,0,-2.0,-1.4989341497421265,1791.6763916015625
1,0,3.1415927410125732,0.0,28,-0.6767114400863647,-0.736248254776001,-2.7140393257141113,-2.314083156617132,0,0,2,-0.1,-1.7654520273208618,1791.6763916015625
1,0,3.1415927410125732,0.0,29,-0.787873387336731,-0.6158372163772583,-3.2812256813049316,-2.478144480865741,0,0,2,-0.1,-2.01328444480896,1791.6763916015625
1,0,3.1415927410125732,0.0,30,-0.8890441656112671,-0.4578213393688202,-3.758103609085083,-2.6660495468075953,0,0,2,-0.1,-2.200066089630127,1791.6763916015625
1,0,3.1415927410125732,0.0,31,-0.9638456106185913,-0.26646125316619873,-4.116469383239746,-2.871872977254749,0,0,2,-0.1,-2.2930712699890137,1791.6763916015625
1,0,3.1415927410125732,0.0,32,-0.9985876083374023,-0.053128812462091446,-4.331315517425537,-3.0884388120034085,0,0,0,-2.0,-2.1261146068573,1791.6763916015625
1,0,3.1415927410125732,0.0,33,-0.9837712049484253,0.1794273555278778,-4.671162128448486,2.961188320691379,0,0,0,-2.0,-1.941362738609314,1791.6763916015625
1,0,3.1415927410125732,0.0,34,-0.912175714969635,0.4097992181777954,-4.836591720581055,2.7193587005973687,0,0,1,-0.5,-1.6863362789154053,1791.6763916015625
1,0,3.1415927410125732,0.0,35,-0.7946009635925293,0.6071318984031677,-4.604242324829102,2.4891464841963504,0,0,5,0.5,-1.3750832080841064,1791.6763916015625
1,0,3.1415927410125732,0.0,36,-0.6553572416305542,0.7553189992904663,-4.0738935470581055,2.285451859408889,0,0,5,0.5,-1.0657280683517456,1791.6763916015625
1,0,3.1415927410125732,0.0,37,-0.5167371034622192,0.8561440706253052,-3.4324042797088623,2.113831750475721,0,0,6,2.0,-0.8165767192840576,1791.6763916015625
1,0,3.1415927410125732,0.0,38,-0.4064091742038727,0.9136911630630493,-2.4902961254119873,1.989316925824335,0,0,6,2.0,-0.6621602177619934,1791.6763916015625
1,0,3.1415927410125732,0.0,39,-0.33656740188598633,0.9416593313217163,-1.5050277709960938,1.9140655889649985,0,0,6,2.0,-0.6199802160263062,1791.6763916015625
1,0,3.1415927410125732,0.0,40,-0.312980979681015,0.9497593641281128,-0.4987832307815552,1.8891264204841465,0,0,6,2.0,-0.6939995288848877,1791.6763916015625
1,0,3.1415927410125732,0.0,41,-0.33726194500923157,0.9414107799530029,0.5135363340377808,1.9148032664113452,0,0,6,2.0,-0.8805780410766602,1791.6763916015625
1,0,3.1415927410125732,0.0,42,-0.4077482521533966,0.9130943417549133,1.519594430923462,1.9907829837871502,0,0,6,2.0,-1.1665220260620117,1791.6763916015625
1,0,3.1415927410125732,0.0,43,-0.5185953974723816,0.8550196886062622,2.504415273666382,2.11600372975229,0,0,6,2.0,-1.5238620042800903,1791.6763916015625
1,0,3.1415927410125732,0.0,44,-0.6574965119361877,0.7534575462341309,3.4456801414489746,2.2882876116803663,0,0,3,0.0,-1.8499454259872437,1791.6763916015625
1,0,3.1415927410125732,0.0,45,-0.794406533241272,0.6073863506317139,4.010773181915283,2.4888262512969734,0,0,6,2.0,-2.1810102462768555,1791.6763916015625
1,0,3.1415927410125732,0.0,46,-0.9153375625610352,0.40268728137016296,4.766313076019287,2.727141838535738,0,0,6,2.0,-2.405109405517578,1791.6763916015625
1,0,3.1415927410125732,0.0,47,-0.9893558621406555,0.14551587402820587,5.36832857131958,2.9955582689692077,0,0,6,2.0,-2.3190205097198486,1791.6763916015625
1,0,3.1415927410125732,0.0,48,-0.9898158311843872,-0.14235356450080872,5.777465343475342,-2.998753856980158,0,0,6,2.0,-2.0195560455322266,1791.6763916015625
1,0,3.1415927410125732,0.0,49,-0.9041655659675598,-0.42718207836151123,5.970700263977051,-2.700218754691996,0,0,6,2.0,-1.687738299369812,1791.6763916015625
