seed,evaluation_batch,initial_theta,initial_theta_dot,step,state_cos_theta,state_sin_theta,state_theta_dot,theta_wrapped,upright,stable_upright,action,torque,reward,evaluation_total_reward
14,0,3.1415927410125732,0.0,0,-0.9999999403953552,-8.742277657347586e-08,0.0,-3.1415925661670117,0,0,0,-2.0,-1.997174859046936,1814.369140625
14,0,3.1415927410125732,0.0,1,-0.9998874664306641,0.014999454841017723,-0.30000007152557373,3.126592635721893,0,0,0,-2.0,-1.9907729625701904,1814.369140625
14,0,3.1415927410125732,0.0,2,-0.9990127682685852,0.0444229319691658,-0.5887504816055298,3.097155095907007,0,0,0,-2.0,-1.9823311567306519,1814.369140625
14,0,3.1415927410125732,0.0,3,-0.9961996674537659,0.087098628282547,-0.8554332852363586,3.0543835212273507,0,0,0,-2.0,-1.968580961227417,1814.369140625
14,0,3.1415927410125732,0.0,4,-0.9899752140045166,0.14124085009098053,-1.0901093482971191,2.999877928369567,0,0,0,-2.0,-1.9461315870285034,1814.369140625
14,0,3.1415927410125732,0.0,5,-0.9788724780082703,0.2044714242219925,-1.2841787338256836,2.9356689497605455,0,0,0,-2.0,-1.9122077226638794,1814.369140625
14,0,3.1415927410125732,0.0,6,-0.9617528915405273,0.273918479681015,-1.430825114250183,2.8641276559070814,0,0,3,0.0,-1.8707330226898193,1814.369140625
14,0,3.1415927410125732,0.0,7,-0.9431759715080261,0.3322935700416565,-1.2253862619400024,2.8028583526055404,0,0,3,0.0,-1.836805820465088,1814.369140625
14,0,3.1415927410125732,0.0,8,-0.9258404970169067,0.3779144287109375,-0.9761660695075989,2.754050008387173,0,0,2,-0.1,-1.8111066818237305,1814.369140625
14,0,3.1415927410125732,0.0,9,-0.9118905663490295,0.410433292388916,-0.7077302932739258,2.718663459702455,0,0,6,2.0,-1.8212599754333496,1814.369140625
14,0,3.1415927410125732,0.0,10,-0.9098289608955383,0.4149833619594574,-0.09990531206130981,2.7136681214495044,0,0,6,2.0,-1.8596781492233276,1814.369140625
14,0,3.1415927410125732,0.0,11,-0.9201401472091675,0.39158907532691956,0.5113322138786316,2.739234679136793,0,0,6,2.0,-1.9245578050613403,1814.369140625
14,0,3.1415927410125732,0.0,12,-0.9403607845306396,0.34017860889434814,1.1050240993499756,2.794485806326443,0,0,6,2.0,-2.003721237182617,1814.369140625
14,0,3.1415927410125732,0.0,13,-0.9653280377388,0.2610396146774292,1.6601581573486328,2.877493639086594,0,0,6,2.0,-2.07999849319458,1814.369140625
