seed,evaluation_batch,initial_theta,initial_theta_dot,step,state_cos_theta,state_sin_theta,state_theta_dot,theta_wrapped,upright,stable_upright,action,torque,reward,evaluation_total_reward
12,0,3.1415927410125732,0.0,0,-0.9999999403953552,-8.742277657347586e-08,0.0,-3.1415925661670117,0,0,6,2.0,-1.997174859046936,1767.1806640625
12,0,3.1415927410125732,0.0,1,-0.9998874664306641,-0.014999628998339176,0.2999999225139618,-3.126592461584158,0,0,6,2.0,-1.9907729625701904,1767.1806640625
12,0,3.1415927410125732,0.0,2,-0.9990127682685852,-0.04442310705780983,0.5887501835823059,-3.0971549209912017,0,0,6,2.0,-1.9823311567306519,1767.1806640625
12,0,3.1415927410125732,0.0,3,-0.9961996674537659,-0.08709880709648132,0.8554328680038452,-3.0543833430929626,0,0,6,2.0,-1.968581199645996,1767.1806640625
12,0,3.1415927410125732,0.0,4,-0.9899752140045166,-0.14124079048633575,1.0901087522506714,-2.9998779873766943,0,0,6,2.0,-1.946131706237793,1767.1806640625
12,0,3.1415927410125732,0.0,5,-0.978872537612915,-0.20447136461734772,1.2841781377792358,-2.935669020293343,0,0,6,2.0,-1.912207841873169,1767.1806640625
12,0,3.1415927410125732,0.0,6,-0.9617528915405273,-0.27391842007637024,1.430824637413025,-2.864127713232024,0,0,6,2.0,-1.8653045892715454,1767.1806640625
12,0,3.1415927410125732,0.0,7,-0.9380856156349182,-0.3464033305644989,1.525385856628418,-2.7878583091393536,0,0,6,2.0,-1.8056198358535767,1767.1806640625
12,0,3.1415927410125732,0.0,8,-0.9081244468688965,-0.4187002182006836,1.565583348274231,-2.70957906125802,0,0,0,-2.0,-1.7636327743530273,1767.1806640625
12,0,3.1415927410125732,0.0,9,-0.8871834874153137,-0.46141675114631653,0.9515581727027893,-2.6620011974301847,0,0,0,-2.0,-1.7573604583740234,1767.1806640625
12,0,3.1415927410125732,0.0,10,-0.8800322413444519,-0.47491389513015747,0.30549561977386475,-2.646726454789857,0,0,0,-2.0,-1.7904449701309204,1767.1806640625
12,0,3.1415927410125732,0.0,11,-0.8882238864898682,-0.45941075682640076,-0.3506898283958435,-2.6642609420924357,0,0,0,-2.0,-1.8587392568588257,1767.1806640625
12,0,3.1415927410125732,0.0,12,-0.9099763631820679,-0.4146600663661957,-0.9952479004859924,-2.71402343466823,0,0,0,-2.0,-1.9505757093429565,1767.1806640625
12,0,3.1415927410125732,0.0,13,-0.9403097033500671,-0.34031978249549866,-1.6062428951263428,-2.7943356754663546,0,0,0,-2.0,-2.047821044921875,1767.1806640625
12,0,3.1415927410125732,0.0,14,-0.971531867980957,-0.23690876364707947,-2.161482810974121,-2.90240985167929,0,0,0,-2.0,-2.1281447410583496,1767.1806640625
12,0,3.1415927410125732,0.0,15,-0.9942569136619568,-0.10701920092105865,-2.639164447784424,-3.0343681044879434,0,0,0,-2.0,-2.1249947547912598,1767.1806640625
12,0,3.1415927410125732,0.0,16,-0.9990432262420654,0.0437329076230526,-3.0194287300109863,3.097845792180757,0,0,0,-2.0,-1.98671293258667,1767.1806640625
12,0,3.1415927410125732,0.0,17,-0.9784296751022339,0.2065800279378891,-3.2866289615631104,2.9335143532234786,0,0,0,-2.0,-1.8935519456863403,1767.1806640625
12,0,3.1415927410125732,0.0,18,-0.9287895560264587,0.3706073760986328,-3.4316940307617188,2.7619297478592673,0,0,0,-2.0,-1.7395275831222534,1767.1806640625
